
"http://localhost:8080/vivo-1.10/individual/n319373393","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n465584919","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1398657366","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n734316228","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n702424478","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1869328454","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n855638429","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1659300915","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n84002417","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1006332751","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1481058282","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1109465249","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1429147760","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1276823966","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1494594840","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1767044429","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1391882880","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1341188951","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n973541662","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n865191125","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1497611508","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n2106155405","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n137112881","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n164347243","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1803533323","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n235091820","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1312433372","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n563846005","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n227464867","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1255642069","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n299654020","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n746026097","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n487860778","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1576885080","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n822116502","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1823620627","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1558856386","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n2113852534","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n377459069","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n340083686","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n466000790","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1706072463","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1409243624","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n301832753","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1784781300","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1902054474","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1686681720","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n436448058","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1330199364","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1117701774","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n984601691","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1784847797","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n592307839","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1038454824","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n938519845","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n1992201703","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n239907423","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n479766358","2017-06-16"
"http://localhost:8080/vivo-1.10/individual/n372682959","2017-06-16"
